TransactionID,ClientID,ChannelID,Amount,PaymentMethod,PaymentDate,Month
TXN00405,8,2,4822.3,PayNow,2024-02-04,Feb 2024
TXN00406,8,5,8118.95,Bank Transfer,2024-04-16,Apr 2024
TXN00407,2,5,4744.11,PayNow,2024-03-04,Mar 2024
TXN00408,2,1,8373.35,Bank Transfer,2024-01-20,Jan 2024
TXN00409,3,2,3617.12,PayPal,2024-05-26,May 2024
TXN00410,4,5,5143.87,PayPal,2024-01-30,Jan 2024
TXN00411,8,2,5375.85,PayPal,2024-01-15,Jan 2024
TXN00412,1,5,4892.59,PayNow,2024-05-24,May 2024
TXN00413,7,3,8256.31,Bank Transfer,2024-01-06,Jan 2024
TXN00414,2,1,4525.13,Credit Card,2024-05-28,May 2024
TXN00415,1,1,9868.3,PayPal,2024-05-18,May 2024
TXN00416,5,4,2209.82,Bank Transfer,2024-01-09,Jan 2024
TXN00417,6,4,4761.1,PayPal,2024-04-17,Apr 2024
TXN00418,2,5,1763.4,PayNow,2024-04-06,Apr 2024
TXN00419,3,5,4234.06,Bank Transfer,2024-01-31,Jan 2024
TXN00420,1,1,9795.66,PayPal,2024-02-27,Feb 2024
TXN00421,7,5,4103.13,Bank Transfer,2024-05-19,May 2024
TXN00422,8,3,1973.65,Bank Transfer,2024-03-04,Mar 2024
TXN00423,1,4,6341.77,Credit Card,2024-01-29,Jan 2024
TXN00424,4,1,1458.52,Credit Card,2024-03-02,Mar 2024
TXN00425,1,2,7535.14,PayPal,2024-04-24,Apr 2024
TXN00426,4,5,2564.06,Credit Card,2024-04-22,Apr 2024
TXN00427,5,2,8249.97,PayNow,2024-02-05,Feb 2024
TXN00428,6,2,3366.76,Bank Transfer,2024-05-27,May 2024
TXN00429,4,4,3354.76,Credit Card,2024-05-13,May 2024
TXN00430,3,4,5780.58,Credit Card,2024-05-22,May 2024
TXN00431,7,5,3527.98,PayPal,2024-03-29,Mar 2024
TXN00432,3,3,4076.37,PayPal,2024-04-14,Apr 2024
TXN00433,4,3,8646.64,Bank Transfer,2024-03-02,Mar 2024
TXN00434,1,5,4420.44,PayPal,2024-04-28,Apr 2024
TXN00435,3,4,2807.16,Bank Transfer,2024-05-22,May 2024
TXN00436,2,4,8547.77,Credit Card,2024-03-25,Mar 2024
TXN00437,4,1,3050.39,Credit Card,2024-05-17,May 2024
TXN00438,4,5,7380.9,Bank Transfer,2024-01-19,Jan 2024
TXN00439,4,3,3380.29,Credit Card,2024-05-02,May 2024
TXN00440,4,1,7595.35,PayPal,2024-02-24,Feb 2024
TXN00441,4,4,9193.7,PayNow,2024-03-03,Mar 2024
TXN00442,7,4,5569.68,PayNow,2024-03-13,Mar 2024
TXN00443,5,3,5371.76,PayPal,2024-03-19,Mar 2024
TXN00444,2,4,7735.48,PayNow,2024-04-29,Apr 2024
TXN00445,6,3,4432.34,Bank Transfer,2024-02-22,Feb 2024
TXN00446,1,3,5756.46,PayPal,2024-02-07,Feb 2024
TXN00447,3,2,3633.72,PayPal,2024-03-16,Mar 2024
TXN00448,4,4,5731.1,PayNow,2024-05-25,May 2024
TXN00449,8,4,4877.88,PayNow,2024-03-06,Mar 2024
TXN00450,3,5,5139.01,Credit Card,2024-02-13,Feb 2024
TXN00451,1,1,9479.29,Credit Card,2024-05-14,May 2024
TXN00452,7,2,8504.17,Bank Transfer,2024-01-02,Jan 2024
TXN00453,3,1,2577.84,PayPal,2024-01-18,Jan 2024
TXN00454,1,5,6558.42,PayPal,2024-04-05,Apr 2024
TXN00455,1,1,5556.02,PayPal,2024-05-04,May 2024
TXN00456,1,5,7360.83,PayNow,2024-01-04,Jan 2024
TXN00457,7,2,1516.66,Credit Card,2024-01-05,Jan 2024
TXN00458,3,2,2323.35,PayNow,2024-05-14,May 2024
TXN00459,5,4,1250.68,PayPal,2024-03-31,Mar 2024
TXN00460,4,2,3349.76,Credit Card,2024-04-27,Apr 2024
TXN00461,2,4,4103.01,PayPal,2024-01-09,Jan 2024
TXN00462,1,2,1285.52,PayPal,2024-01-15,Jan 2024
TXN00463,2,5,9231.95,Bank Transfer,2024-03-25,Mar 2024
TXN00464,8,3,942.34,Credit Card,2024-02-24,Feb 2024
TXN00465,1,2,9323.28,PayNow,2024-03-12,Mar 2024
TXN00466,4,5,1869.82,PayPal,2024-01-05,Jan 2024
TXN00467,5,2,5857.6,PayPal,2024-01-20,Jan 2024
TXN00468,6,4,7678.29,Bank Transfer,2024-05-18,May 2024
TXN00469,6,1,1428.01,Bank Transfer,2024-01-21,Jan 2024
TXN00470,6,5,7805.55,PayPal,2024-01-20,Jan 2024
TXN00471,1,3,7943.71,PayPal,2024-03-24,Mar 2024
TXN00472,4,3,5753.86,PayPal,2024-05-05,May 2024
TXN00473,3,5,6776.38,Credit Card,2024-04-20,Apr 2024
TXN00474,4,1,1279.36,Bank Transfer,2024-03-16,Mar 2024
TXN00475,3,4,3508.44,Credit Card,2024-04-07,Apr 2024
TXN00476,1,3,4724.99,PayNow,2024-01-24,Jan 2024
TXN00477,3,1,2280.22,PayPal,2024-01-27,Jan 2024
TXN00478,7,1,749.49,PayNow,2024-05-22,May 2024
TXN00479,2,5,6181.42,PayNow,2024-05-21,May 2024
TXN00480,1,3,4431.2,Credit Card,2024-04-08,Apr 2024
TXN00481,4,5,5450.49,PayPal,2024-05-23,May 2024
TXN00482,3,3,3360.75,PayPal,2024-02-13,Feb 2024
TXN00483,2,2,4629.42,PayPal,2024-02-07,Feb 2024
TXN00484,8,1,3930.69,Bank Transfer,2024-03-17,Mar 2024
TXN00485,4,4,1516.24,PayNow,2024-05-06,May 2024
TXN00486,7,3,8495.33,PayPal,2024-01-02,Jan 2024
TXN00487,8,3,4590.85,Bank Transfer,2024-03-25,Mar 2024
TXN00488,6,5,9499.15,Bank Transfer,2024-03-17,Mar 2024
TXN00489,6,2,9663.46,PayNow,2024-05-02,May 2024
TXN00490,8,5,7928.76,PayNow,2024-03-15,Mar 2024
TXN00491,5,4,3967.65,Bank Transfer,2024-04-06,Apr 2024
TXN00492,3,5,755.7,PayPal,2024-05-19,May 2024
TXN00493,8,3,8397.18,Credit Card,2024-02-23,Feb 2024
TXN00494,8,2,6516.69,Bank Transfer,2024-04-14,Apr 2024
TXN00495,3,4,7996.23,Credit Card,2024-03-05,Mar 2024
TXN00496,8,5,4307.65,PayPal,2024-04-24,Apr 2024
TXN00497,1,3,7165.53,Credit Card,2024-05-19,May 2024
TXN00498,4,3,2080.22,Credit Card,2024-01-28,Jan 2024
TXN00499,7,3,9674.31,PayPal,2024-05-24,May 2024
TXN00500,1,1,2958.01,Bank Transfer,2024-01-28,Jan 2024
TXN00501,6,4,4899.1,Bank Transfer,2024-04-24,Apr 2024
TXN00502,1,4,1493.22,PayPal,2024-03-29,Mar 2024
TXN00503,2,2,3809.12,PayNow,2024-01-22,Jan 2024
TXN00504,4,5,5087.8,PayPal,2024-04-26,Apr 2024
TXN00505,8,4,3529.64,PayNow,2024-01-25,Jan 2024
TXN00506,2,1,8567.21,Credit Card,2024-01-12,Jan 2024
TXN00507,4,5,2157.31,Bank Transfer,2024-02-12,Feb 2024
TXN00508,7,4,2702.63,PayPal,2024-03-25,Mar 2024
TXN00509,3,4,4258.03,Bank Transfer,2024-02-17,Feb 2024
TXN00510,7,4,542.28,Bank Transfer,2024-04-25,Apr 2024
TXN00511,5,1,5984.81,Bank Transfer,2024-02-22,Feb 2024
TXN00512,6,2,4846.73,PayNow,2024-04-03,Apr 2024
TXN00513,6,5,4192.07,PayPal,2024-05-05,May 2024
TXN00514,2,3,3843.86,PayPal,2024-05-30,May 2024
TXN00515,5,5,6106.6,Bank Transfer,2024-02-14,Feb 2024
TXN00516,2,2,3401.11,Bank Transfer,2024-03-21,Mar 2024
TXN00517,3,5,4190.4,Bank Transfer,2024-04-05,Apr 2024
TXN00518,7,4,2264.66,Bank Transfer,2024-05-27,May 2024
TXN00519,3,4,3243.93,Bank Transfer,2024-05-22,May 2024
TXN00520,8,5,1009.31,PayNow,2024-03-21,Mar 2024
TXN00521,8,2,2353.72,PayPal,2024-01-03,Jan 2024
TXN00522,8,4,7004.62,PayPal,2024-05-23,May 2024
TXN00523,8,2,1285.37,Credit Card,2024-04-23,Apr 2024
TXN00524,5,1,3111.1,PayNow,2024-02-26,Feb 2024
TXN00525,8,5,7553.92,PayPal,2024-02-13,Feb 2024
TXN00526,2,5,1584.96,PayNow,2024-05-20,May 2024
TXN00527,1,4,5690.36,PayPal,2024-05-18,May 2024
TXN00528,4,3,8810.69,Credit Card,2024-01-27,Jan 2024
TXN00529,5,3,8690.9,Credit Card,2024-04-25,Apr 2024
TXN00530,2,2,2493.84,PayNow,2024-04-22,Apr 2024
TXN00531,3,5,1822.73,Bank Transfer,2024-04-19,Apr 2024
TXN00532,1,5,3832.75,PayNow,2024-02-22,Feb 2024
TXN00533,3,3,9800.5,PayNow,2024-05-17,May 2024
TXN00534,5,5,9862.14,Credit Card,2024-03-15,Mar 2024
TXN00535,7,1,9928.62,Bank Transfer,2024-02-04,Feb 2024
TXN00536,4,2,7258.25,Bank Transfer,2024-02-03,Feb 2024
TXN00537,8,2,5985.54,PayNow,2024-04-10,Apr 2024
TXN00538,7,4,1217.4,Credit Card,2024-04-16,Apr 2024
TXN00539,5,3,4819.61,PayPal,2024-04-13,Apr 2024
TXN00540,1,1,7443.85,PayPal,2024-03-24,Mar 2024
TXN00541,2,5,4278.3,PayPal,2024-04-01,Apr 2024
TXN00542,8,3,3567.22,PayNow,2024-02-24,Feb 2024
TXN00543,3,5,8598.01,PayNow,2024-03-27,Mar 2024
TXN00544,1,1,6448.71,PayPal,2024-01-13,Jan 2024
TXN00545,2,2,4692.22,Credit Card,2024-01-05,Jan 2024
TXN00546,4,2,8880.4,PayNow,2024-04-19,Apr 2024
TXN00547,5,1,6718.59,PayNow,2024-02-10,Feb 2024
TXN00548,6,2,991.98,PayNow,2024-01-22,Jan 2024
TXN00549,7,1,7185.13,Credit Card,2024-02-29,Feb 2024
TXN00550,8,1,1760.65,Bank Transfer,2024-02-24,Feb 2024
TXN00551,8,1,576.59,PayNow,2024-05-12,May 2024
TXN00552,7,2,5038.15,Bank Transfer,2024-01-31,Jan 2024
TXN00553,2,1,1480.41,PayNow,2024-04-08,Apr 2024
TXN00554,3,4,7847.87,Bank Transfer,2024-03-17,Mar 2024
TXN00555,2,5,5851.27,Bank Transfer,2024-02-06,Feb 2024
TXN00556,6,2,6466.76,Bank Transfer,2024-04-22,Apr 2024
TXN00557,8,2,1323.54,Credit Card,2024-04-15,Apr 2024
TXN00558,2,5,7435.09,PayNow,2024-02-05,Feb 2024
TXN00559,6,2,2853.97,Credit Card,2024-04-19,Apr 2024
TXN00560,5,1,8554.97,PayNow,2024-03-04,Mar 2024
TXN00561,4,4,3307.65,Credit Card,2024-02-22,Feb 2024
TXN00562,8,4,1571.06,PayPal,2024-03-02,Mar 2024
TXN00563,1,3,9372.28,Bank Transfer,2024-01-19,Jan 2024
TXN00564,7,3,5690.38,Bank Transfer,2024-04-09,Apr 2024
TXN00565,2,1,6079.95,Credit Card,2024-04-30,Apr 2024
TXN00566,4,1,9264.5,PayPal,2024-03-08,Mar 2024
TXN00567,5,5,7787.55,PayPal,2024-05-09,May 2024
TXN00568,2,5,5607.73,Bank Transfer,2024-04-12,Apr 2024
TXN00569,2,3,1250.7,Bank Transfer,2024-03-12,Mar 2024
TXN00570,6,4,6071.15,Credit Card,2024-02-09,Feb 2024
TXN00571,7,2,1050.11,Credit Card,2024-03-20,Mar 2024
TXN00572,2,4,6316.82,Credit Card,2024-04-21,Apr 2024
TXN00573,3,1,620.32,Bank Transfer,2024-03-20,Mar 2024
TXN00574,3,4,9553.65,PayNow,2024-01-03,Jan 2024
TXN00575,6,2,7622.88,PayNow,2024-02-12,Feb 2024
TXN00576,1,3,8167.52,PayNow,2024-01-31,Jan 2024
TXN00577,2,3,7267.07,Credit Card,2024-05-14,May 2024
TXN00578,8,5,3921.18,PayPal,2024-05-07,May 2024
TXN00579,3,3,1994.44,Credit Card,2024-05-25,May 2024
TXN00580,2,2,7537.41,Credit Card,2024-05-26,May 2024
TXN00581,1,2,936.82,PayNow,2024-01-12,Jan 2024
TXN00582,3,2,9346.02,Credit Card,2024-04-08,Apr 2024
TXN00583,7,2,3557.12,PayPal,2024-05-21,May 2024
TXN00584,5,1,5929.59,Credit Card,2024-03-22,Mar 2024
TXN00585,1,2,2620.26,Credit Card,2024-05-08,May 2024
TXN00586,2,4,8727.31,PayNow,2024-04-12,Apr 2024
TXN00587,2,5,4839.09,PayNow,2024-03-24,Mar 2024
TXN00588,5,5,7952.82,Bank Transfer,2024-02-21,Feb 2024
TXN00589,6,5,9732.65,Bank Transfer,2024-04-28,Apr 2024
TXN00590,4,2,560.59,PayPal,2024-05-19,May 2024
TXN00591,4,5,3791.03,Credit Card,2024-01-07,Jan 2024
TXN00592,1,4,8565.56,PayNow,2024-03-26,Mar 2024
TXN00593,4,5,9839.6,PayPal,2024-01-27,Jan 2024
TXN00594,1,2,7260.7,Credit Card,2024-05-05,May 2024
TXN00595,4,5,4424.04,PayNow,2024-01-12,Jan 2024
TXN00596,2,5,1407.98,Bank Transfer,2024-04-27,Apr 2024
TXN00597,2,5,5894.3,PayPal,2024-04-10,Apr 2024
TXN00598,4,3,2979.41,PayNow,2024-02-03,Feb 2024
TXN00599,6,3,4801.2,Bank Transfer,2024-04-10,Apr 2024
TXN00600,4,2,7909.4,Credit Card,2024-01-20,Jan 2024
TXN00601,2,2,4770.88,PayNow,2024-02-09,Feb 2024
TXN00602,2,5,3903.73,Bank Transfer,2024-04-14,Apr 2024
TXN00603,5,4,3017.58,Credit Card,2024-04-25,Apr 2024
TXN00604,3,3,8350.67,Credit Card,2024-01-24,Jan 2024
TXN00605,6,2,1366.52,Bank Transfer,2024-02-25,Feb 2024
TXN00606,7,5,965.03,PayNow,2024-04-01,Apr 2024
TXN00607,3,1,9544.92,PayPal,2024-03-07,Mar 2024
TXN00608,4,1,4889.41,Bank Transfer,2024-05-22,May 2024
TXN00609,1,1,8388.54,Bank Transfer,2024-02-01,Feb 2024
TXN00610,4,4,4036.28,Credit Card,2024-02-03,Feb 2024
TXN00611,5,1,707.1,Credit Card,2024-05-29,May 2024
TXN00612,8,2,1373.8,PayNow,2024-02-20,Feb 2024
TXN00613,1,4,981.06,PayPal,2024-02-01,Feb 2024
TXN00614,8,1,4135.93,PayPal,2024-04-11,Apr 2024
TXN00615,6,2,9128.89,PayNow,2024-02-14,Feb 2024
TXN00616,8,2,829.17,Bank Transfer,2024-03-12,Mar 2024
TXN00617,8,4,8886.4,PayPal,2024-03-16,Mar 2024
TXN00618,2,3,4138.65,PayPal,2024-01-16,Jan 2024
TXN00619,4,5,8051.04,PayPal,2024-02-21,Feb 2024
TXN00620,8,5,7923.63,PayNow,2024-04-01,Apr 2024
TXN00621,6,4,3069.14,Credit Card,2024-05-24,May 2024
TXN00622,4,1,9009.77,PayNow,2024-03-22,Mar 2024
TXN00623,8,5,3895.61,Bank Transfer,2024-01-15,Jan 2024
TXN00624,2,2,6740.21,PayNow,2024-02-10,Feb 2024
TXN00625,1,2,5969.08,PayPal,2024-05-16,May 2024
TXN00626,3,2,2747.24,PayNow,2024-03-31,Mar 2024
TXN00627,1,3,9501.81,Bank Transfer,2024-04-01,Apr 2024
TXN00628,4,4,5650.18,Bank Transfer,2024-05-24,May 2024
TXN00629,1,1,1033.6,Bank Transfer,2024-05-05,May 2024
TXN00630,8,1,3651.47,Bank Transfer,2024-01-06,Jan 2024
TXN00631,6,2,9228.42,PayNow,2024-02-03,Feb 2024
TXN00632,1,2,6072.79,Bank Transfer,2024-01-16,Jan 2024
TXN00633,6,1,4049.11,PayPal,2024-01-29,Jan 2024
TXN00634,2,3,3366.77,Bank Transfer,2024-05-30,May 2024
TXN00635,7,4,6667.21,Bank Transfer,2024-02-10,Feb 2024
TXN00636,6,2,6822.55,Bank Transfer,2024-05-23,May 2024
TXN00637,5,3,1709.81,Credit Card,2024-04-06,Apr 2024
TXN00638,7,5,807.64,PayNow,2024-05-26,May 2024
TXN00639,2,4,1836.11,Credit Card,2024-02-26,Feb 2024
TXN00640,6,3,2094.93,Credit Card,2024-03-01,Mar 2024
TXN00641,8,1,3019.52,Bank Transfer,2024-03-26,Mar 2024
TXN00642,6,3,7976.69,Credit Card,2024-01-18,Jan 2024
TXN00643,7,4,7459.55,Bank Transfer,2024-01-13,Jan 2024
TXN00644,8,4,3836.7,PayPal,2024-04-15,Apr 2024
TXN00645,8,5,6684.21,Bank Transfer,2024-01-26,Jan 2024
TXN00646,8,1,8092.35,Credit Card,2024-02-11,Feb 2024
TXN00647,1,3,2980.71,Credit Card,2024-03-16,Mar 2024
TXN00648,6,2,8935.35,Bank Transfer,2024-01-19,Jan 2024
TXN00649,2,3,6143.29,PayPal,2024-01-20,Jan 2024
TXN00650,7,2,6269.52,PayPal,2024-01-08,Jan 2024
TXN00651,1,1,3645.4,Bank Transfer,2024-02-10,Feb 2024
TXN00652,5,3,3325.31,Credit Card,2024-04-14,Apr 2024
TXN00653,7,5,5721.8,PayPal,2024-01-13,Jan 2024
TXN00654,1,3,536.25,Credit Card,2024-02-09,Feb 2024
TXN00655,8,2,1421.38,Bank Transfer,2024-03-16,Mar 2024
TXN00656,5,1,4998.92,Credit Card,2024-02-13,Feb 2024
TXN00657,7,4,5146.42,PayNow,2024-03-19,Mar 2024
TXN00658,7,2,4024.69,PayPal,2024-01-24,Jan 2024
TXN00659,3,4,923.86,PayPal,2024-04-04,Apr 2024
TXN00660,5,2,8452.25,Credit Card,2024-04-29,Apr 2024
TXN00661,2,1,6847.34,PayPal,2024-02-08,Feb 2024
TXN00662,4,5,1079.35,PayPal,2024-05-30,May 2024
TXN00663,7,5,7027.15,PayPal,2024-05-13,May 2024
TXN00664,4,4,3339.1,PayPal,2024-05-26,May 2024
TXN00665,3,1,9517.92,PayPal,2024-01-09,Jan 2024
TXN00666,3,2,8180.38,Bank Transfer,2024-02-14,Feb 2024
TXN00667,7,1,9888.66,PayPal,2024-01-11,Jan 2024
TXN00668,3,5,2949.92,Credit Card,2024-02-21,Feb 2024
TXN00669,7,5,4274.87,PayNow,2024-01-23,Jan 2024
TXN00670,8,1,7972.23,PayPal,2024-03-11,Mar 2024
TXN00671,7,2,1907.9,Credit Card,2024-01-29,Jan 2024
TXN00672,2,3,8741.02,PayNow,2024-01-28,Jan 2024
TXN00673,5,4,6720.48,PayPal,2024-04-15,Apr 2024
TXN00674,3,3,4328.25,PayPal,2024-01-10,Jan 2024
TXN00675,7,3,7059.88,Credit Card,2024-01-10,Jan 2024
TXN00676,5,3,692.21,PayNow,2024-05-01,May 2024
TXN00677,5,4,8653.23,Credit Card,2024-03-20,Mar 2024
TXN00678,3,3,9755.08,PayPal,2024-02-28,Feb 2024
TXN00679,5,4,6247.3,Credit Card,2024-03-23,Mar 2024
TXN00680,8,2,9177.61,PayPal,2024-02-18,Feb 2024
TXN00681,6,1,5395.06,Bank Transfer,2024-05-04,May 2024
TXN00682,5,5,4332.16,Credit Card,2024-01-17,Jan 2024
TXN00683,4,2,8451.28,Bank Transfer,2024-02-14,Feb 2024
TXN00684,8,1,9221.3,Bank Transfer,2024-01-09,Jan 2024
TXN00685,6,4,5298.7,Credit Card,2024-03-11,Mar 2024
TXN00686,4,3,5143.47,PayPal,2024-01-08,Jan 2024
TXN00687,8,5,5737.67,PayNow,2024-02-15,Feb 2024
TXN00688,5,1,3208.16,PayPal,2024-02-11,Feb 2024
TXN00689,3,5,7908.39,Bank Transfer,2024-01-13,Jan 2024
TXN00690,4,2,3056.29,PayPal,2024-02-26,Feb 2024
TXN00691,1,1,5003.92,Bank Transfer,2024-05-11,May 2024
TXN00692,1,2,2897.71,PayNow,2024-02-14,Feb 2024
TXN00693,7,4,8590.07,PayPal,2024-03-11,Mar 2024
TXN00694,4,4,3370.38,PayPal,2024-03-05,Mar 2024
TXN00695,2,1,5359.38,PayNow,2024-05-29,May 2024
TXN00696,5,3,7001.92,PayPal,2024-05-23,May 2024
TXN00697,6,3,6585.65,PayNow,2024-01-17,Jan 2024
TXN00698,5,2,1924.33,Bank Transfer,2024-03-07,Mar 2024
TXN00699,7,3,6967.18,Credit Card,2024-01-15,Jan 2024
TXN00700,5,3,9115.66,PayPal,2024-05-07,May 2024
TXN00701,1,5,7226.66,Bank Transfer,2024-04-09,Apr 2024
TXN00702,4,5,6563.98,PayPal,2024-03-28,Mar 2024
TXN00703,5,2,8486.07,Bank Transfer,2024-04-01,Apr 2024
TXN00704,2,4,1715.47,PayNow,2024-03-16,Mar 2024
TXN00705,3,3,6717.13,Bank Transfer,2024-05-23,May 2024
TXN00706,4,3,4494.49,PayNow,2024-03-31,Mar 2024
TXN00707,5,5,3293.49,Credit Card,2024-04-05,Apr 2024
TXN00708,1,5,6012.97,Credit Card,2024-04-30,Apr 2024
TXN00709,4,5,1638.25,PayPal,2024-04-30,Apr 2024
TXN00710,5,4,1013.59,Bank Transfer,2024-05-15,May 2024
TXN00711,4,3,4387.32,PayPal,2024-02-05,Feb 2024
TXN00712,6,2,7899.94,PayPal,2024-02-06,Feb 2024
TXN00713,3,3,6527.74,Credit Card,2024-03-26,Mar 2024
TXN00714,5,2,7731.34,Bank Transfer,2024-04-25,Apr 2024
TXN00715,3,4,7959.5,Credit Card,2024-05-27,May 2024
TXN00716,7,4,4332.24,PayPal,2024-02-03,Feb 2024
TXN00717,1,1,5570.93,PayNow,2024-04-08,Apr 2024
TXN00718,6,5,2310.48,Credit Card,2024-01-04,Jan 2024
TXN00719,4,3,3464.88,Credit Card,2024-03-04,Mar 2024
TXN00720,5,2,1120.23,Credit Card,2024-04-08,Apr 2024
TXN00721,5,4,7414.4,PayNow,2024-03-17,Mar 2024
TXN00722,3,3,9963.32,PayPal,2024-04-21,Apr 2024
TXN00723,4,2,9506.8,PayPal,2024-04-01,Apr 2024
TXN00724,4,2,7408.1,Bank Transfer,2024-01-05,Jan 2024
TXN00725,1,5,5294.02,Credit Card,2024-02-24,Feb 2024
TXN00726,1,4,8827.17,PayNow,2024-04-03,Apr 2024
TXN00727,1,5,9949.46,Credit Card,2024-05-16,May 2024
TXN00728,1,1,4459.37,PayPal,2024-01-06,Jan 2024
TXN00729,5,4,7167.75,Bank Transfer,2024-02-01,Feb 2024
TXN00730,5,4,6785.81,PayNow,2024-01-03,Jan 2024
TXN00731,7,1,5360.06,Credit Card,2024-02-05,Feb 2024
TXN00732,2,1,5228.52,Bank Transfer,2024-03-13,Mar 2024
TXN00733,4,3,7182.65,PayNow,2024-03-08,Mar 2024
TXN00734,1,5,5215.37,Bank Transfer,2024-02-11,Feb 2024
TXN00735,6,2,526.01,Credit Card,2024-05-03,May 2024
TXN00736,8,2,9519.74,Credit Card,2024-01-29,Jan 2024
TXN00737,5,2,4839.14,PayNow,2024-01-26,Jan 2024
TXN00738,8,1,1448.18,Bank Transfer,2024-03-08,Mar 2024
TXN00739,5,3,8115.16,PayNow,2024-01-11,Jan 2024
TXN00740,2,1,8586.84,Credit Card,2024-04-19,Apr 2024
TXN00741,3,2,3622.28,PayPal,2024-01-03,Jan 2024
TXN00742,2,3,8242.16,Bank Transfer,2024-03-09,Mar 2024
TXN00743,7,4,9641.94,PayNow,2024-01-30,Jan 2024
TXN00744,8,4,6664.04,Bank Transfer,2024-04-08,Apr 2024
TXN00745,3,1,9824.91,Bank Transfer,2024-01-29,Jan 2024
TXN00746,7,5,5085.41,PayPal,2024-01-27,Jan 2024
TXN00747,7,3,6307.9,Bank Transfer,2024-02-16,Feb 2024
TXN00748,8,1,8932.14,PayPal,2024-05-03,May 2024
TXN00749,2,3,6722.25,Credit Card,2024-01-12,Jan 2024
TXN00750,4,3,5431.45,Credit Card,2024-05-14,May 2024
TXN00751,4,4,3784.62,PayPal,2024-04-20,Apr 2024
TXN00752,1,1,6612.29,Bank Transfer,2024-02-08,Feb 2024
TXN00753,8,4,8759.45,Credit Card,2024-05-09,May 2024
TXN00754,6,2,3643.5,PayNow,2024-05-05,May 2024
TXN00755,4,5,6611.51,PayPal,2024-01-13,Jan 2024
TXN00756,2,4,4719.79,PayPal,2024-03-01,Mar 2024
TXN00757,8,4,3502.58,PayPal,2024-01-23,Jan 2024
TXN00758,2,4,4417.22,Credit Card,2024-01-05,Jan 2024
TXN00759,5,5,5842.16,PayPal,2024-01-24,Jan 2024
TXN00760,6,1,8257.59,PayPal,2024-03-28,Mar 2024
TXN00761,8,3,7301.18,Credit Card,2024-03-25,Mar 2024
TXN00762,4,1,3742.89,PayNow,2024-01-25,Jan 2024
TXN00763,6,1,934.89,Bank Transfer,2024-05-20,May 2024
TXN00764,3,4,1516.13,Bank Transfer,2024-05-06,May 2024
TXN00765,2,4,2548.1,Bank Transfer,2024-02-18,Feb 2024
TXN00766,2,4,941.75,Credit Card,2024-03-27,Mar 2024
TXN00767,8,5,9583.81,Bank Transfer,2024-04-25,Apr 2024
TXN00768,1,5,7494.03,PayPal,2024-05-07,May 2024
TXN00769,8,5,7920.27,Bank Transfer,2024-05-29,May 2024
TXN00770,3,2,1483.76,PayNow,2024-05-28,May 2024
TXN00771,7,4,9805.26,Bank Transfer,2024-05-09,May 2024
TXN00772,7,3,9719.67,PayPal,2024-03-11,Mar 2024
TXN00773,3,4,6223.98,PayNow,2024-02-04,Feb 2024
TXN00774,6,5,6509.54,Bank Transfer,2024-05-20,May 2024
TXN00775,5,3,9251.32,Bank Transfer,2024-02-23,Feb 2024
TXN00776,6,1,7727.36,PayPal,2024-02-15,Feb 2024
TXN00777,7,5,3216.32,PayPal,2024-05-29,May 2024
TXN00778,2,1,4118.27,Credit Card,2024-01-04,Jan 2024
TXN00779,4,3,7626.76,Bank Transfer,2024-01-15,Jan 2024
TXN00780,5,2,8474.13,PayNow,2024-03-14,Mar 2024
TXN00781,1,3,8233.25,Credit Card,2024-02-22,Feb 2024
TXN00782,4,5,4194.42,PayNow,2024-05-23,May 2024
TXN00783,7,4,4457.38,PayNow,2024-01-13,Jan 2024
TXN00784,1,1,7564.86,Bank Transfer,2024-05-21,May 2024
TXN00785,4,3,7673.52,Bank Transfer,2024-04-23,Apr 2024
TXN00786,5,4,2185.55,Credit Card,2024-02-19,Feb 2024
TXN00787,3,5,1633.86,Credit Card,2024-02-17,Feb 2024
TXN00788,5,5,3010.28,Bank Transfer,2024-04-19,Apr 2024
TXN00789,5,1,3640.35,Bank Transfer,2024-05-29,May 2024
TXN00790,3,3,6170.36,PayNow,2024-01-11,Jan 2024
TXN00791,6,1,7948.3,PayNow,2024-05-05,May 2024
TXN00792,4,2,5445.76,Bank Transfer,2024-05-14,May 2024
TXN00793,7,1,3819.33,Bank Transfer,2024-04-16,Apr 2024
TXN00794,6,3,3288.96,PayPal,2024-03-25,Mar 2024
TXN00795,1,1,6854.92,PayPal,2024-05-23,May 2024
TXN00796,4,1,6984.24,PayNow,2024-03-02,Mar 2024
TXN00797,2,4,2937.61,PayNow,2024-04-07,Apr 2024
TXN00798,6,5,8126.76,PayPal,2024-01-07,Jan 2024
TXN00799,1,3,9033.68,Bank Transfer,2024-05-04,May 2024
TXN00800,2,1,2090.25,Credit Card,2024-03-23,Mar 2024
TXN00801,4,2,8717.03,PayPal,2024-01-17,Jan 2024
TXN00802,4,5,8373.11,PayPal,2024-01-27,Jan 2024
TXN00803,3,1,4862.64,PayNow,2024-01-19,Jan 2024
TXN00804,2,1,1015.55,PayNow,2024-01-10,Jan 2024
TXN00805,2,5,8305.38,PayNow,2024-05-22,May 2024
TXN00806,7,4,6487.06,PayPal,2024-04-14,Apr 2024
TXN00807,1,4,6896.34,Credit Card,2024-03-21,Mar 2024
